index,delentropy
3559,5.750260286
3560,6.346560194
3561,6.326228835
3562,6.28616883
3563,6.329443501
3564,6.607848519
3565,6.504140651
3566,6.656665124
3567,6.718520664
3568,6.248084624
3569,6.656822702
3570,5.989009832
3571,5.801871179
3572,6.086345231
3573,6.140826564
3574,5.691623949
3575,5.879155607
3576,5.879155607
3577,6.17107684
3578,6.62761058
3579,6.642222237
3580,6.452192986
3581,6.608353115
3582,7.084577871
3583,7.421544478
3584,6.821439567
3585,6.540615019
3586,8.161940784
3587,6.912249045
3588,6.305396798
3589,7.004682451
3590,6.374686292
3591,6.995713134
3592,7.032591416
3593,6.64003945
3594,6.751916059
3595,6.52410876
3596,6.714113994
3597,6.451750453
3598,6.520315537
3599,6.673040326
36,5.940032173
3600,6.275493778
3601,6.433894335
3602,6.389364958
3603,6.6035118
3604,6.610287083
3605,6.250548871
3616,6.723797362
3617,6.789373871
3618,6.759000629
3619,7.064297185
3620,6.712423706
3621,6.729655664
3625,6.522607476
3626,6.637248312
3627,6.738099549
3628,7.393410086
3629,7.362785261
3630,7.149908791
3631,7.35365559
3632,7.384176775
3633,7.725406835
3634,9.436324861
3635,6.994228096
3636,7.158790805
3637,6.587573037
3639,6.569593072
3641,7.431758296
3643,7.561367262
3644,7.355581466
3645,6.747582206
3646,7.11390511
3648,7.418961599
3649,7.475864844
3650,7.41290609
3651,7.095950622
3652,7.310895829
3653,7.331357819
3654,8.825533939
3655,7.845800489
3656,7.744500324
3657,7.415573599
3658,7.689673943
3659,7.635226837
3660,6.087525982
367,6.838832364
368,6.836627208
369,6.760432107
3692,6.679003928
3693,6.266275111
3694,7.312692257
37,6.016352575
370,6.765138057
3700,7.049325638
3701,7.201712695
3702,7.021056553
371,7.103622352
372,7.268927494
373,7.046733323
374,7.12536836
375,6.954625456
376,7.15690286
3767,6.969370547
3768,6.83157864
3769,6.511030284
3783,5.855586469
3784,6.755984696
3785,6.553934882
3786,6.949922236
3787,6.509630744
38,6.104217012
3866,5.729490722
3869,6.618162975
3870,6.490723618
39,6.133643757
3914,7.637912038
3915,7.535744728
3916,7.61670075
3917,7.772442349
3918,7.798845819
3932,6.935082525
3934,8.308365459
3935,7.95864436
3953,7.741432393
3954,7.391998507
3955,6.674772873
3956,7.045233185
396,6.088379893
397,6.458231589
398,6.66628892
399,6.498179829
3990,6.598482873
3991,6.432626317
3992,6.65848501
3993,6.568688802
3994,6.517208744
3995,6.396031503
40,6.106522601
401,6.392078889
4013,6.951036022
4014,7.739983617
4015,7.859558358
4016,7.739913321
4017,7.305309586
4018,7.560553861
402,6.659916676
4020,7.443476543
4021,7.899599145
4022,6.343802593
4023,6.482849849
4024,7.358085003
4025,6.794028417
4026,6.564668747
4027,7.044976393
4028,7.077714791
403,6.537126191
4032,7.55095138
4033,7.303485685
4034,6.613016954
4035,6.450864165
4036,6.74861204
4037,7.127659334
4038,7.318974528
4039,8.317154906
404,6.49994814
4040,8.15898145
4041,8.346394283
4042,8.433822184
4043,7.683101533
4044,8.111931326
4045,8.204704649
4046,8.42107791
4047,6.989206115
4048,7.220912787
4049,8.063614744
405,6.410734344
4050,8.098003954
4051,7.585124986
4052,7.972052914
4053,6.307962358
4054,6.057263253
4055,7.371035773
4056,7.694480549
4057,7.628190421
4058,7.641394095
4059,7.962891631
406,6.422469275
4060,7.869773287
4061,7.850560484
4062,7.583393561
4063,7.987435812
4064,7.462901951
4065,7.464041866
4066,7.626174031
4067,8.178847667
4068,8.531998311
4069,8.276751006
407,6.514462274
4070,8.256420343
4071,8.668969909
4072,6.532632143
4073,6.863909559
4074,7.511243816
4075,7.592935567
4076,6.797059773
4077,6.438807591
4078,8.041786866
4079,8.028539071
408,6.788180001
4080,8.801289001
4081,6.302884431
4082,6.346769501
4083,6.498276376
4084,6.484717212
4085,6.279183102
4086,6.345653952
4087,6.478979669
4088,6.458583524
4089,6.693139159
409,7.097446057
4090,6.348946935
4091,6.319585236
4092,6.435778715
4093,6.682548995
4094,6.298682058
4095,6.457035841
4096,6.324504808
4097,6.498347283
4098,6.911524696
4099,6.896567791
410,6.979430381
4106,6.651176882
411,6.848422619
412,6.869565029
413,7.635777254
414,7.593315033
415,7.615825067
4159,6.889443858
416,7.542849945
4160,6.932254947
4161,6.881442284
4162,6.945596899
4163,6.699938955
4164,6.791760344
4165,6.96231118
4175,7.525088754
4176,8.314275065
4177,7.520500797
4178,7.198849514
4179,8.735110513
418,6.907356892
4180,7.60249114
4181,7.197871993
4182,8.243346805
4183,8.243346805
4184,7.150045503
4185,7.220473526
4188,8.718120339
4195,7.282936697
4197,7.135255028
4198,7.192094377
4202,5.818790516
4203,6.130768128
4205,6.461624466
4206,6.825556294
4207,6.455530564
4208,7.158001269
4210,6.812162923
4211,7.963997722
4212,7.473739668
4213,7.765101324
4214,7.489211634
4215,7.648500011
4216,7.116490879
4217,6.983403483
4218,7.357962631
4219,7.52994293
4220,7.593403507
4221,7.614595309
4222,7.803341468
4223,7.472595872
4224,7.225989592
4225,7.316019039
4226,7.378870461
4227,7.369093123
4228,6.017473318
4229,7.126999662
4230,7.873592293
4231,7.62305737
4232,8.067352927
4233,8.411066114
4240,7.914391396
4241,8.145490776
4242,8.54286129
4243,8.3739134
4244,6.759519801
4245,7.485146685
4246,6.559075977
4247,6.467977764
4248,6.897015609
4249,7.722855645
4250,6.862314299
4251,8.507053597
4252,6.975862586
4253,6.730486074
4254,8.135857232
4255,8.113434092
